https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNT,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1671937200000,2022-12-25 03:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671933600000,2022-12-25 02:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671930000000,2022-12-25 01:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671926400000,2022-12-25 00:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671922800000,2022-12-24 23:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671919200000,2022-12-24 22:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671915600000,2022-12-24 21:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671912000000,2022-12-24 20:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671908400000,2022-12-24 19:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671904800000,2022-12-24 18:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671901200000,2022-12-24 17:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671897600000,2022-12-24 16:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671894000000,2022-12-24 15:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671890400000,2022-12-24 14:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671886800000,2022-12-24 13:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671883200000,2022-12-24 12:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671879600000,2022-12-24 11:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671876000000,2022-12-24 10:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671872400000,2022-12-24 09:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671868800000,2022-12-24 08:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671865200000,2022-12-24 07:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671861600000,2022-12-24 06:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671858000000,2022-12-24 05:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671854400000,2022-12-24 04:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671850800000,2022-12-24 03:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671847200000,2022-12-24 02:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671843600000,2022-12-24 01:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671840000000,2022-12-24 00:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671836400000,2022-12-23 23:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671832800000,2022-12-23 22:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671829200000,2022-12-23 21:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671825600000,2022-12-23 20:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671822000000,2022-12-23 19:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671818400000,2022-12-23 18:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671814800000,2022-12-23 17:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671811200000,2022-12-23 16:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671807600000,2022-12-23 15:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671804000000,2022-12-23 14:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671800400000,2022-12-23 13:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671796800000,2022-12-23 12:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671793200000,2022-12-23 11:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671789600000,2022-12-23 10:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671786000000,2022-12-23 09:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671782400000,2022-12-23 08:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671778800000,2022-12-23 07:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671775200000,2022-12-23 06:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671771600000,2022-12-23 05:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671768000000,2022-12-23 04:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671764400000,2022-12-23 03:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671760800000,2022-12-23 02:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671757200000,2022-12-23 01:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671753600000,2022-12-23 00:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671750000000,2022-12-22 23:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671746400000,2022-12-22 22:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671742800000,2022-12-22 21:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671739200000,2022-12-22 20:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671735600000,2022-12-22 19:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671732000000,2022-12-22 18:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671728400000,2022-12-22 17:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671724800000,2022-12-22 16:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671721200000,2022-12-22 15:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671717600000,2022-12-22 14:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671714000000,2022-12-22 13:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671710400000,2022-12-22 12:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671706800000,2022-12-22 11:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671703200000,2022-12-22 10:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671699600000,2022-12-22 09:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671696000000,2022-12-22 08:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671692400000,2022-12-22 07:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671688800000,2022-12-22 06:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671685200000,2022-12-22 05:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671681600000,2022-12-22 04:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671678000000,2022-12-22 03:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671674400000,2022-12-22 02:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671670800000,2022-12-22 01:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671667200000,2022-12-22 00:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671663600000,2022-12-21 23:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671660000000,2022-12-21 22:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671656400000,2022-12-21 21:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671652800000,2022-12-21 20:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671649200000,2022-12-21 19:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671645600000,2022-12-21 18:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671642000000,2022-12-21 17:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671638400000,2022-12-21 16:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671634800000,2022-12-21 15:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671631200000,2022-12-21 14:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671627600000,2022-12-21 13:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671624000000,2022-12-21 12:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671620400000,2022-12-21 11:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671616800000,2022-12-21 10:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671613200000,2022-12-21 09:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671609600000,2022-12-21 08:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671606000000,2022-12-21 07:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671602400000,2022-12-21 06:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671598800000,2022-12-21 05:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671595200000,2022-12-21 04:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671591600000,2022-12-21 03:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671588000000,2022-12-21 02:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671584400000,2022-12-21 01:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671580800000,2022-12-21 00:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671577200000,2022-12-20 23:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671573600000,2022-12-20 22:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671570000000,2022-12-20 21:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671566400000,2022-12-20 20:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671562800000,2022-12-20 19:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671559200000,2022-12-20 18:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671555600000,2022-12-20 17:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671552000000,2022-12-20 16:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671548400000,2022-12-20 15:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671544800000,2022-12-20 14:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671541200000,2022-12-20 13:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671537600000,2022-12-20 12:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671534000000,2022-12-20 11:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671530400000,2022-12-20 10:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671526800000,2022-12-20 09:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671523200000,2022-12-20 08:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671519600000,2022-12-20 07:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671516000000,2022-12-20 06:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671512400000,2022-12-20 05:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671508800000,2022-12-20 04:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671505200000,2022-12-20 03:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671501600000,2022-12-20 02:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671498000000,2022-12-20 01:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671494400000,2022-12-20 00:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671490800000,2022-12-19 23:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671487200000,2022-12-19 22:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671483600000,2022-12-19 21:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671480000000,2022-12-19 20:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671476400000,2022-12-19 19:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671472800000,2022-12-19 18:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671469200000,2022-12-19 17:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671465600000,2022-12-19 16:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671462000000,2022-12-19 15:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671458400000,2022-12-19 14:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671454800000,2022-12-19 13:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671451200000,2022-12-19 12:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671447600000,2022-12-19 11:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671444000000,2022-12-19 10:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671440400000,2022-12-19 09:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671436800000,2022-12-19 08:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671433200000,2022-12-19 07:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671429600000,2022-12-19 06:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671426000000,2022-12-19 05:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671422400000,2022-12-19 04:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671418800000,2022-12-19 03:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671415200000,2022-12-19 02:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671411600000,2022-12-19 01:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671408000000,2022-12-19 00:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671404400000,2022-12-18 23:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671400800000,2022-12-18 22:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671397200000,2022-12-18 21:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671393600000,2022-12-18 20:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671390000000,2022-12-18 19:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671386400000,2022-12-18 18:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671382800000,2022-12-18 17:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671379200000,2022-12-18 16:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671375600000,2022-12-18 15:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671372000000,2022-12-18 14:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671368400000,2022-12-18 13:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671364800000,2022-12-18 12:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671361200000,2022-12-18 11:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671357600000,2022-12-18 10:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671354000000,2022-12-18 09:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671350400000,2022-12-18 08:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671346800000,2022-12-18 07:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671343200000,2022-12-18 06:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671339600000,2022-12-18 05:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671336000000,2022-12-18 04:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671332400000,2022-12-18 03:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671328800000,2022-12-18 02:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671325200000,2022-12-18 01:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671321600000,2022-12-18 00:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671318000000,2022-12-17 23:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671314400000,2022-12-17 22:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671310800000,2022-12-17 21:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671307200000,2022-12-17 20:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671303600000,2022-12-17 19:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671300000000,2022-12-17 18:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671296400000,2022-12-17 17:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671292800000,2022-12-17 16:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671289200000,2022-12-17 15:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671285600000,2022-12-17 14:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671282000000,2022-12-17 13:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671278400000,2022-12-17 12:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671274800000,2022-12-17 11:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671271200000,2022-12-17 10:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671267600000,2022-12-17 09:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671264000000,2022-12-17 08:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671260400000,2022-12-17 07:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671256800000,2022-12-17 06:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671253200000,2022-12-17 05:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,0,0,0,0,0,0.3352
1671249600000,2022-12-17 04:00:00,BNT/USDT,0.3352,0.3352,0.3352,0.3352,1.45406408,4.3379,0,0,1,0.3352
1671246000000,2022-12-17 03:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671242400000,2022-12-17 02:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671238800000,2022-12-17 01:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671235200000,2022-12-17 00:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671231600000,2022-12-16 23:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671228000000,2022-12-16 22:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671224400000,2022-12-16 21:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671220800000,2022-12-16 20:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671217200000,2022-12-16 19:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671213600000,2022-12-16 18:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671210000000,2022-12-16 17:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671206400000,2022-12-16 16:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671202800000,2022-12-16 15:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671199200000,2022-12-16 14:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671195600000,2022-12-16 13:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671192000000,2022-12-16 12:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671188400000,2022-12-16 11:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671184800000,2022-12-16 10:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671181200000,2022-12-16 09:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671177600000,2022-12-16 08:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671174000000,2022-12-16 07:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671170400000,2022-12-16 06:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671166800000,2022-12-16 05:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671163200000,2022-12-16 04:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671159600000,2022-12-16 03:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671156000000,2022-12-16 02:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671152400000,2022-12-16 01:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671148800000,2022-12-16 00:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671145200000,2022-12-15 23:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
1671141600000,2022-12-15 22:00:00,BNT/USDT,0.3618,0.3618,0.3618,0.3618,0,0,0,0,0,0.361709397154908686
