https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDP,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1595703600000,2020-07-25 19:00:00,USDP/USDT,0.99996001,1,0.99996001,1,0,0,0,0,0,0
1595700000000,2020-07-25 18:00:00,USDP/USDT,0.99996001,1,0.99996001,1,0,0,0,0,0,0
1595696400000,2020-07-25 17:00:00,USDP/USDT,0.99975995,1,0.99975995,1,4.56754402,4.56766378,0,0,0,0
1595692800000,2020-07-25 16:00:00,USDP/USDT,0.99978005,0.99996001,0.99975995,0.99975995,31.9086778,31.91335779,0,0,0,0
1595689200000,2020-07-25 15:00:00,USDP/USDT,0.99976005,0.99978005,0.99976005,0.99978005,1.62650666,1.62689631,0,0,0,0
1595685600000,2020-07-25 14:00:00,USDP/USDT,0.99955991,0.99976005,0.99955991,0.99976005,3.73398985,3.73488604,0,0,0,0
1595682000000,2020-07-25 13:00:00,USDP/USDT,0.99955991,0.99955991,0.99955991,0.99955991,0,0,0,0,0,0
1595678400000,2020-07-25 12:00:00,USDP/USDT,0.99955991,0.99955991,0.99955991,0.99955991,0,0,0,0,0,0
1595674800000,2020-07-25 11:00:00,USDP/USDT,0.99955991,0.99955991,0.99955991,0.99955991,0,0,0,0,0,0
1595671200000,2020-07-25 10:00:00,USDP/USDT,0.99955991,0.99955991,0.99955991,0.99955991,0,0,0,0,0,0
1595667600000,2020-07-25 09:00:00,USDP/USDT,0.99955991,0.99955991,0.99955991,0.99955991,0,0,0,0,0,0
1595664000000,2020-07-25 08:00:00,USDP/USDT,0.99955991,0.99955991,0.99955991,0.99955991,0,0,0,0,0,0
1595660400000,2020-07-25 07:00:00,USDP/USDT,0.99955991,0.99955991,0.99955991,0.99955991,0,0,0,0,0,0
1595656800000,2020-07-25 06:00:00,USDP/USDT,0.99955991,0.99955991,0.99955991,0.99955991,0,0,0,0,0,0
1595653200000,2020-07-25 05:00:00,USDP/USDT,0.99955991,0.99955991,0.99955991,0.99955991,0,0,0,0,0,0
1595649600000,2020-07-25 04:00:00,USDP/USDT,0.99955991,0.99955991,0.99955991,0.99955991,0,0,0,0,0,0
1595646000000,2020-07-25 03:00:00,USDP/USDT,0.99957991,0.99957991,0.99955991,0.99955991,2.16330609,2.16425856,0,0,0,0
1595642400000,2020-07-25 02:00:00,USDP/USDT,0.99957991,0.99957991,0.99955991,0.99955991,0,0,0,0,0,0
1595638800000,2020-07-25 01:00:00,USDP/USDT,0.99957991,0.99957991,0.99955991,0.99955991,5.44532912,5.44768086,0,0,0,0
1595635200000,2020-07-25 00:00:00,USDP/USDT,0.999299,0.99978005,0.999299,0.99978005,101.27464264,101.3288534,0,0,0,0
1595631600000,2020-07-24 23:00:00,USDP/USDT,0.99929985,0.99929985,0.999299,0.999299,0,0,0,0,0,0
1595628000000,2020-07-24 22:00:00,USDP/USDT,0.99929985,0.99929985,0.999299,0.999299,0,0,0,0,0,0
1595624400000,2020-07-24 21:00:00,USDP/USDT,0.99929985,0.99929985,0.999299,0.999299,138.5655319,138.66273252,0,0,0,0
1595620800000,2020-07-24 20:00:00,USDP/USDT,0.99914,0.9995001,0.99914,0.9995001,52.78861341,52.82132805,0,0,0,0
1595617200000,2020-07-24 19:00:00,USDP/USDT,0.99913982,0.99915621,0.99913982,0.99915621,359.36753807,359.67427008,0,0,0,0
1595613600000,2020-07-24 18:00:00,USDP/USDT,0.99913982,0.99913982,0.99911982,0.99911982,2.45877218,2.46093825,0,0,0,0
1595610000000,2020-07-24 17:00:00,USDP/USDT,0.99913982,0.99913982,0.99913982,0.99913982,2.16716283,2.16902859,0,0,0,0
1595606400000,2020-07-24 16:00:00,USDP/USDT,0.99916017,0.99934014,0.99916017,0.99934014,91.41251858,91.48180299,0,0,0,0
1595602800000,2020-07-24 15:00:00,USDP/USDT,0.9990398,0.9990398,0.99895979,0.99895979,34.14266165,34.1771419,0,0,0,0
1595599200000,2020-07-24 14:00:00,USDP/USDT,0.99872026,0.99924016,0.99872026,0.99905963,218.05929274,218.28350718,0,0,0,0
1595595600000,2020-07-24 13:00:00,USDP/USDT,0.9985197,0.9985197,0.9985197,0.9985197,0,0,0,0,0,0
1595592000000,2020-07-24 12:00:00,USDP/USDT,0.9985197,0.9985197,0.9985197,0.9985197,0,0,0,0,0,0
1595588400000,2020-07-24 11:00:00,USDP/USDT,0.9985197,0.9985197,0.9985197,0.9985197,2.54859623,2.55237452,0,0,0,0
1595584800000,2020-07-24 10:00:00,USDP/USDT,0.99860028,0.99872026,0.99839967,0.9985197,68.13731047,68.23127351,0,0,0,0
1595581200000,2020-07-24 09:00:00,USDP/USDT,0.99860028,0.99860028,0.99860028,0.99860028,0,0,0,0,0,0
1595577600000,2020-07-24 08:00:00,USDP/USDT,0.99860028,0.99860028,0.99860028,0.99860028,0,0,0,0,0,0
1595574000000,2020-07-24 07:00:00,USDP/USDT,0.99916017,0.99918017,0.99833966,0.99860028,520.46978156,521.08684118,0,0,0,0
1595570400000,2020-07-24 06:00:00,USDP/USDT,0.99908019,0.99916017,0.99908019,0.99916017,40.66330354,40.69907815,0,0,0,0
1595566800000,2020-07-24 05:00:00,USDP/USDT,0.99888023,0.99906019,0.99888023,0.99906019,0,0,0,0,0,0
1595563200000,2020-07-24 04:00:00,USDP/USDT,0.99888023,0.99906019,0.99888023,0.99906019,0,0,0,0,0,0
1595559600000,2020-07-24 03:00:00,USDP/USDT,0.99888023,0.99906019,0.99888023,0.99906019,0,0,0,0,0,0
1595556000000,2020-07-24 02:00:00,USDP/USDT,0.99888023,0.99906019,0.99888023,0.99906019,0,0,0,0,0,0
1595552400000,2020-07-24 01:00:00,USDP/USDT,0.99875975,0.99906019,0.99867973,0.99906019,87.78051446,87.87137867,0,0,0,0
1595548800000,2020-07-24 00:00:00,USDP/USDT,0.99875975,0.99875975,0.99867973,0.99867973,50.37106927,50.43580864,0,0,0,0
1595545200000,2020-07-23 23:00:00,USDP/USDT,0.9990398,0.9990398,0.99875975,0.99875975,18.04499461,18.06664933,0,0,0,0
1595541600000,2020-07-23 22:00:00,USDP/USDT,0.9990398,0.9990398,0.99885977,0.99885977,0,0,0,0,0,0
1595538000000,2020-07-23 21:00:00,USDP/USDT,0.9990398,0.9990398,0.99885977,0.99885977,82.84720596,82.9359386,0,0,0,0
1595534400000,2020-07-23 20:00:00,USDP/USDT,0.99926015,0.99926015,0.9990398,0.99926015,13.09510451,13.10703817,0,0,0,0
1595530800000,2020-07-23 19:00:00,USDP/USDT,0.99916017,0.99928015,0.99905981,0.99905981,0,0,0,0,0,0
1595527200000,2020-07-23 18:00:00,USDP/USDT,0.99916017,0.99928015,0.99905981,0.99905981,120.16586031,120.26537419,0,0,0,0
1595523600000,2020-07-23 17:00:00,USDP/USDT,0.99897363,0.99897363,0.99896107,0.99896107,80.28513235,80.36824791,0,0,0,0
1595520000000,2020-07-23 16:00:00,USDP/USDT,0.99883976,0.99916017,0.99875975,0.99895979,17.72870173,17.74437594,0,0,0,0
1595516400000,2020-07-23 15:00:00,USDP/USDT,0.99892022,0.99914018,0.99875975,0.99914018,88.84911088,88.93787395,0,0,0,0
1595512800000,2020-07-23 14:00:00,USDP/USDT,0.99898021,0.99932014,0.99871974,0.9990402,414.48479127,414.87254851,0,0,0,0
1595509200000,2020-07-23 13:00:00,USDP/USDT,0.99896021,0.99896021,0.99896021,0.99896021,0,0,0,0,0,0
1595505600000,2020-07-23 12:00:00,USDP/USDT,0.99896021,0.99896021,0.99896021,0.99896021,0,0,0,0,0,0
1595502000000,2020-07-23 11:00:00,USDP/USDT,0.99896021,0.99896021,0.99896021,0.99896021,0,0,0,0,0,0
1595498400000,2020-07-23 10:00:00,USDP/USDT,0.99896021,0.99896021,0.99896021,0.99896021,0,0,0,0,0,0
1595494800000,2020-07-23 09:00:00,USDP/USDT,0.99896021,0.99896021,0.99896021,0.99896021,0,0,0,0,0,0
1595491200000,2020-07-23 08:00:00,USDP/USDT,0.99895863,0.99896021,0.99895863,0.99896021,3.99584084,4,0,0,0,0
1595487600000,2020-07-23 07:00:00,USDP/USDT,0.99895863,0.99895863,0.99895863,0.99895863,0,0,0,0,0,0
1595484000000,2020-07-23 06:00:00,USDP/USDT,0.99895863,0.99895863,0.99895863,0.99895863,0,0,0,0,0,0
1595480400000,2020-07-23 05:00:00,USDP/USDT,0.99877975,0.99895863,0.99873974,0.99895863,1.66056227,1.66229334,0,0,0,0
1595476800000,2020-07-23 04:00:00,USDP/USDT,0.99877975,0.99877975,0.99873974,0.99873974,0,0,0,0,0,0
1595473200000,2020-07-23 03:00:00,USDP/USDT,0.99877975,0.99877975,0.99873974,0.99873974,0,0,0,0,0,0
1595469600000,2020-07-23 02:00:00,USDP/USDT,0.99877975,0.99877975,0.99873974,0.99873974,0,0,0,0,0,0
1595466000000,2020-07-23 01:00:00,USDP/USDT,0.99877975,0.99877975,0.99873974,0.99873974,0,0,0,0,0,0
1595462400000,2020-07-23 00:00:00,USDP/USDT,0.99877975,0.99877975,0.99873974,0.99873974,8.7929242,8.80376351,0,0,0,0
1595458800000,2020-07-22 23:00:00,USDP/USDT,1.00033994,1.05,0.99879975,0.99879975,0,0,0,0,0,0
1595455200000,2020-07-22 22:00:00,USDP/USDT,1.00033841,1.05,0.99879975,0.99879975,4140.97239835,4138.141762,0,0,0,0
1595451600000,2020-07-22 21:00:00,USDP/USDT,1.00016003,1.00016003,1.00014002,1.00014002,0,0,0,0,0,0
1595448000000,2020-07-22 20:00:00,USDP/USDT,1.00016003,1.00016003,1.00014002,1.00014002,15.77298557,15.77071745,0,0,0,0
1595444400000,2020-07-22 19:00:00,USDP/USDT,0.99988003,1.00035993,0.99988003,1.00035993,0,0,0,0,0,0
1595440800000,2020-07-22 18:00:00,USDP/USDT,0.99988003,1.00035993,0.99988003,1.00035993,0,0,0,0,0,0
1595437200000,2020-07-22 17:00:00,USDP/USDT,0.99988003,1.00035993,0.99988003,1.00035993,0,0,0,0,0,0
1595433600000,2020-07-22 16:00:00,USDP/USDT,0.99988003,1.00035993,0.99988003,1.00035993,0,0,0,0,0,0
1595430000000,2020-07-22 15:00:00,USDP/USDT,0.99988003,1.00035993,0.99988003,1.00035993,1384.78038297,1384.63655324,0,0,0,0
1595426400000,2020-07-22 14:00:00,USDP/USDT,0.99985997,0.99985997,0.99967993,0.99967993,0,0,0,0,0,0
1595422800000,2020-07-22 13:00:00,USDP/USDT,0.99985997,0.99985997,0.99967993,0.99967993,0,0,0,0,0,0
1595419200000,2020-07-22 12:00:00,USDP/USDT,0.99985997,0.99985997,0.99967993,0.99967993,0,0,0,0,0,0
1595415600000,2020-07-22 11:00:00,USDP/USDT,0.99985997,0.99985997,0.99967993,0.99967993,0,0,0,0,0,0
1595412000000,2020-07-22 10:00:00,USDP/USDT,0.99985997,0.99985997,0.99967993,0.99967993,0,0,0,0,0,0
1595408400000,2020-07-22 09:00:00,USDP/USDT,0.99985997,0.99985997,0.99967993,0.99967993,0,0,0,0,0,0
1595404800000,2020-07-22 08:00:00,USDP/USDT,0.99985997,0.99985997,0.99967993,0.99967993,33.18088312,33.18831917,0,0,0,0
1595401200000,2020-07-22 07:00:00,USDP/USDT,0.99985997,0.99985997,0.99985997,0.99985997,0,0,0,0,0,0
1595397600000,2020-07-22 06:00:00,USDP/USDT,0.99985997,0.99985997,0.99985997,0.99985997,0,0,0,0,0,0
1595394000000,2020-07-22 05:00:00,USDP/USDT,0.99985997,0.99985997,0.99985997,0.99985997,0,0,0,0,0,0
1595390400000,2020-07-22 04:00:00,USDP/USDT,1.00005999,1.00005999,0.99985997,0.99985997,6.0499379,6.05014832,0,0,0,0
1595386800000,2020-07-22 03:00:00,USDP/USDT,1.00033994,1.0005199,0.99985997,0.99985997,378.40630522,378.42730269,0,0,0,0
1595383200000,2020-07-22 02:00:00,USDP/USDT,1.00033994,1.0005199,1.00033994,1.0005199,0,0,0,0,0,0
1595379600000,2020-07-22 01:00:00,USDP/USDT,1.00033994,1.0005199,1.00033994,1.0005199,0,0,0,0,0,0
1595376000000,2020-07-22 00:00:00,USDP/USDT,1.00033994,1.0005199,1.00033994,1.0005199,0,0,0,0,0,0
1595372400000,2020-07-21 23:00:00,USDP/USDT,1.00033994,1.0005199,1.00033994,1.0005199,0,0,0,0,0,0
1595368800000,2020-07-21 22:00:00,USDP/USDT,1.00033994,1.0005199,1.00033994,1.0005199,0,0,0,0,0,0
1595365200000,2020-07-21 21:00:00,USDP/USDT,1.00017997,1.0005199,1.00017997,1.0005199,33.76653337,33.75258413,0,0,0,0
1595361600000,2020-07-21 20:00:00,USDP/USDT,1.00017997,1.00033994,1.00017997,1.00033994,0,0,0,0,0,0
1595358000000,2020-07-21 19:00:00,USDP/USDT,1.00016003,1.00033994,0.99997999,1.00033994,31.94090428,31.93237653,0,0,0,0
1595354400000,2020-07-21 18:00:00,USDP/USDT,1.00082016,1.00082016,0.99997999,0.99997999,44.98618224,44.98218021,0,0,0,0
1595350800000,2020-07-21 17:00:00,USDP/USDT,1.00107979,1.00123976,1.00018003,1.00018003,176.1127877,175.99421485,0,0,0,0
1595347200000,2020-07-21 16:00:00,USDP/USDT,1.00087993,1.00087993,1.00087993,1.00087993,8.41040979,8.40301573,0,0,0,0
1595343600000,2020-07-21 15:00:00,USDP/USDT,1.00106021,1.00106021,1.00088017,1.00088017,0,0,0,0,0,0
1595340000000,2020-07-21 14:00:00,USDP/USDT,1.00106021,1.00106021,1.00088017,1.00088017,0,0,0,0,0,0
1595336400000,2020-07-21 13:00:00,USDP/USDT,1.00106021,1.00106021,1.00088017,1.00088017,0,0,0,0,0,0
1595332800000,2020-07-21 12:00:00,USDP/USDT,1.00106021,1.00106021,1.00088017,1.00088017,0,0,0,0,0,0
1595329200000,2020-07-21 11:00:00,USDP/USDT,1.00107979,1.00125975,1.00088017,1.00088017,32.61245079,32.5805099,0,0,0,0
1595325600000,2020-07-21 10:00:00,USDP/USDT,1.00107979,1.00125975,1.00107979,1.00125975,32.5992775,32.56085745,0,0,0,0
1595322000000,2020-07-21 09:00:00,USDP/USDT,1.00105979,1.00105979,1.00105979,1.00105979,0,0,0,0,0,0
1595318400000,2020-07-21 08:00:00,USDP/USDT,1.00105979,1.00105979,1.00105979,1.00105979,2.39207656,2.38954415,0,0,0,0
1595314800000,2020-07-21 07:00:00,USDP/USDT,1.00065987,1.0010398,1.00065987,1.0010398,37.18405448,37.14834281,0,0,0,0
1595311200000,2020-07-21 06:00:00,USDP/USDT,1.00065987,1.00083984,1.00065987,1.00083984,0,0,0,0,0,0
1595307600000,2020-07-21 05:00:00,USDP/USDT,1.00065987,1.00083984,1.00065987,1.00083984,0,0,0,0,0,0
1595304000000,2020-07-21 04:00:00,USDP/USDT,1.00065987,1.00083984,1.00065987,1.00083984,0,0,0,0,0,0
1595300400000,2020-07-21 03:00:00,USDP/USDT,1.00065987,1.00083984,1.00065987,1.00083984,0,0,0,0,0,0
1595296800000,2020-07-21 02:00:00,USDP/USDT,1.00065987,1.00083984,1.00065987,1.00083984,0,0,0,0,0,0
1595293200000,2020-07-21 01:00:00,USDP/USDT,1.00065987,1.00083984,1.00065987,1.00083984,0,0,0,0,0,0
1595289600000,2020-07-21 00:00:00,USDP/USDT,1.00065987,1.00083984,1.00065987,1.00083984,44.66173505,44.62865434,0,0,0,0
1595286000000,2020-07-20 23:00:00,USDP/USDT,1.00064012,1.00064012,1.00046009,1.00046009,0,0,0,0,0,0
