https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ACM,Volume USDD,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1672372800000,2022-12-30 04:00:00,ACM/USDD,2.3242,2.3585,2.3241,2.3585,503.51363675,215.233,239.63929823,102.4093,182,2.339449858168571196
1672369200000,2022-12-30 03:00:00,ACM/USDD,2.3078,2.324,2.3054,2.324,527.44711061,227.8578,279.45592597,120.7017,173,2.314824174845667902
1672365600000,2022-12-30 02:00:00,ACM/USDD,2.22,2.8808,2.2128,2.3075,575.48013999,242.735,285.55868126,119.8245,198,2.379248817117058913
1672362000000,2022-12-30 01:00:00,ACM/USDD,2.4772,2.5711,2.2499,2.4755,144.04762318,58.5584,85.86499369,34.9724,60,2.461656035048602719
1672358400000,2022-12-30 00:00:00,ACM/USDD,2.3276,2.8069,2.2402,2.4769,790.14716205,321.706,341.17122902,139.709,172,2.457823870686751601
1672354800000,2022-12-29 23:00:00,ACM/USDD,2.3086,2.3317,2.3007,2.3273,915.00908291,394.7397,389.08889345,167.8483,219,2.318026086183226768
1672351200000,2022-12-29 22:00:00,ACM/USDD,2.3155,2.3543,2.2901,2.3085,462.366065,198.1984,261.42683466,112.0781,152,2.332949018281183729
1672347600000,2022-12-29 21:00:00,ACM/USDD,2.1526,2.6966,2.1496,2.3152,569.27354011,245.0688,286.91023477,122.6653,193,2.326916404998915229
1672344000000,2022-12-29 20:00:00,ACM/USDD,2.3076,2.6479,2.15,2.1527,580.5075419,251.012,336.45910427,145.413,170,2.314501029255788852
1672340400000,2022-12-29 19:00:00,ACM/USDD,2.3234,2.9227,2.3075,2.3075,428.22414439,174.4497,186.62245877,76.3001,141,2.473726950910889021
1672336800000,2022-12-29 18:00:00,ACM/USDD,2.3315,2.3489,2.3195,2.3229,507.9753289,217.5869,239.83303457,102.6911,156,2.334626748993250139
1672333200000,2022-12-29 17:00:00,ACM/USDD,2.1331,2.9118,2.1331,2.4766,350.24686253,134.8722,155.75868318,59.5623,113,2.61003560578379178
1672329600000,2022-12-29 16:00:00,ACM/USDD,2.4111,2.5393,2.2793,2.2796,1116.57401811,458.2948,519.21388871,213.046,199,2.436546455813798846
1672326000000,2022-12-29 15:00:00,ACM/USDD,2.3772,2.4103,2.3771,2.4103,1139.12772151,476.1422,575.35747129,240.4777,242,2.392447954989484861
1672322400000,2022-12-29 14:00:00,ACM/USDD,2.3497,2.3953,2.347,2.3773,891.98782863,377.2267,471.14782086,199.2356,220,2.364646686164654186
1672318800000,2022-12-29 13:00:00,ACM/USDD,2.3928,2.4044,2.3046,2.3498,428.75335498,182.0088,206.94366104,87.9016,166,2.356094619769741224
1672315200000,2022-12-29 12:00:00,ACM/USDD,2.3588,2.3927,2.3588,2.3927,794.56736118,334.5871,422.40658632,177.8527,240,2.374799736254288454
1672311600000,2022-12-29 11:00:00,ACM/USDD,2.3196,2.3588,2.3044,2.3588,1057.1591658,451.0845,545.9628846,232.9657,245,2.343625850638751506
1672308000000,2022-12-29 10:00:00,ACM/USDD,2.3103,2.334,2.3035,2.3197,694.11057066,300.236,354.67165074,153.4105,215,2.311898217932452941
1672304400000,2022-12-29 09:00:00,ACM/USDD,2.3498,2.3826,2.3013,2.3099,981.5716543,415.5,551.7875145,233.4438,207,2.362604527404277085
1672300800000,2022-12-29 08:00:00,ACM/USDD,2.4662,2.6057,2.306,2.3458,377.4332702,158.625,200.96847928,84.4396,191,2.381410970615467439
1672297200000,2022-12-29 07:00:00,ACM/USDD,2.4353,2.4656,2.3007,2.4656,586.49071572,239.6428,285.97143206,116.8009,235,2.447411386141582415
1672293600000,2022-12-29 06:00:00,ACM/USDD,2.4002,2.435,2.2937,2.435,742.41229788,306.7723,325.62074796,134.5747,201,2.420175217384862061
1672290000000,2022-12-29 05:00:00,ACM/USDD,2.3704,2.3995,2.3704,2.3995,535.65432796,224.6216,253.61889084,106.3738,168,2.384720014395307523
1672286400000,2022-12-29 04:00:00,ACM/USDD,2.3453,2.3697,2.2904,2.3697,461.88961822,196.0695,213.86989262,90.7673,142,2.355785138616809639
1672282800000,2022-12-29 03:00:00,ACM/USDD,2.3199,2.3454,2.2904,2.3454,1050.01945219,450.7823,499.6316486,214.465,207,2.329345219799407435
1672279200000,2022-12-29 02:00:00,ACM/USDD,2.3276,2.344,2.2879,2.3198,1028.97752247,442.0852,500.56052322,215.0357,248,2.327648079647726588
1672275600000,2022-12-29 01:00:00,ACM/USDD,2.2926,2.3274,2.2905,2.3274,606.05469726,263.0034,270.11987473,117.1811,209,2.304404271648528866
1672272000000,2022-12-29 00:00:00,ACM/USDD,2.3021,2.3072,2.2904,2.2924,839.81435631,365.5937,447.25810408,194.6998,229,2.297133421018527575
1672268400000,2022-12-28 23:00:00,ACM/USDD,2.2995,2.3076,2.2929,2.3019,838.7459542,365.0258,468.33498331,203.8446,253,2.297778547486878542
1672264800000,2022-12-28 22:00:00,ACM/USDD,2.302,2.3034,2.297,2.2996,535.50916814,232.6627,271.95681374,118.1552,157,2.301655961268084469
1672261200000,2022-12-28 21:00:00,ACM/USDD,2.3054,2.3091,2.3003,2.3021,857.63453699,372.4467,431.42208571,187.3628,240,2.302704437760829128
1672257600000,2022-12-28 20:00:00,ACM/USDD,2.305,2.3058,2.3046,2.3053,831.39144783,360.6871,408.09422912,177.045,264,2.305021312490821477
1672254000000,2022-12-28 19:00:00,ACM/USDD,2.3036,2.3053,2.3029,2.3051,623.81632001,270.805,282.8930443,122.8081,193,2.303562892049870292
1672250400000,2022-12-28 18:00:00,ACM/USDD,2.3032,2.3054,2.303,2.3037,643.03093851,279.1415,343.34944195,149.0527,200,2.303602176073238729
1672246800000,2022-12-28 17:00:00,ACM/USDD,2.3033,2.3041,2.3022,2.3031,626.83886843,272.1567,320.20460676,139.0262,157,2.303227818445548297
1672243200000,2022-12-28 16:00:00,ACM/USDD,2.3037,2.3037,2.3033,2.3034,15.25201745,6.6214,6.68908828,2.904,10,2.303443001116878473
1672239600000,2022-12-28 15:00:00,ACM/USDD,2.2266,2.2266,2.2266,2.2266,0,0,0,0,0,2.183424936050733008
1672236000000,2022-12-28 14:00:00,ACM/USDD,2.1543,2.2946,2.154,2.2266,50.37624592,23.0814,28.87872888,13.1507,31,2.183424936050733008
1672232400000,2022-12-28 13:00:00,ACM/USDD,2.2944,2.2953,2.0127,2.1542,928.22021756,415.5482,460.36841216,206.25,205,2.236479835424559867
1672228800000,2022-12-28 12:00:00,ACM/USDD,2.2947,2.2958,2.2941,2.2945,485.46629941,211.5645,209.66395062,91.3719,158,2.294649171929182289
1672225200000,2022-12-28 11:00:00,ACM/USDD,2.2946,2.2951,2.2943,2.2947,513.76300066,223.9001,241.43255026,105.2173,154,2.294608186262491799
1672221600000,2022-12-28 10:00:00,ACM/USDD,2.2947,2.2955,2.2945,2.2947,458.37646421,199.7532,218.62015245,95.2715,191,2.294714012264327428
1672218000000,2022-12-28 09:00:00,ACM/USDD,2.4351,2.4355,2.2945,2.2948,382.82329449,165.7302,197.06763493,85.1322,155,2.3107399042827797
1672214400000,2022-12-28 08:00:00,ACM/USDD,2.4349,2.4352,2.4349,2.435,373.48644434,153.3831,232.8436453,95.6245,70,2.434990848852476972
1672210800000,2022-12-28 07:00:00,ACM/USDD,2.2956,2.5857,2.2939,2.435,350.70020961,148.8599,151.25692832,64.2462,133,2.358921029963210434
1672207200000,2022-12-28 06:00:00,ACM/USDD,2.3068,2.3069,2.2931,2.2957,414.00514604,179.8129,196.65470295,85.4358,196,2.302433611326518707
1672203600000,2022-12-28 05:00:00,ACM/USDD,2.6342,2.6342,2.6342,2.6342,0,0,0,0,0,2.405924618408238504
1672200000000,2022-12-28 04:00:00,ACM/USDD,2.6342,2.6342,2.6342,2.6342,0,0,0,0,0,2.405924618408238504
1672196400000,2022-12-28 03:00:00,ACM/USDD,2.6342,2.6342,2.6342,2.6342,0,0,0,0,0,2.405924618408238504
1672192800000,2022-12-28 02:00:00,ACM/USDD,2.3418,2.6342,2.3418,2.6342,9.08918732,3.7868,7.09588818,3.0301,4,2.405924618408238504
1672189200000,2022-12-28 01:00:00,ACM/USDD,2.3412,2.3412,2.3412,2.3412,0,0,0,0,0,2.341018946031275989
1672185600000,2022-12-28 00:00:00,ACM/USDD,2.3412,2.3412,2.3412,2.3412,0,0,0,0,0,2.341018946031275989
1672182000000,2022-12-27 23:00:00,ACM/USDD,2.3412,2.3412,2.3412,2.3412,0,0,0,0,0,2.341018946031275989
1672178400000,2022-12-27 22:00:00,ACM/USDD,2.3408,2.3412,2.3408,2.3412,2.85932052,1.2214,1.5650922,0.6685,3,2.341018946031275989
1672174800000,2022-12-27 21:00:00,ACM/USDD,2.3229,2.3229,2.3229,2.3229,0,0,0,0,0,2.32294622478995461
1672171200000,2022-12-27 20:00:00,ACM/USDD,2.323,2.323,2.3229,2.3229,3.17105389,1.3651,0,0,2,2.32294622478995461
1672167600000,2022-12-27 19:00:00,ACM/USDD,2.3291,2.3291,2.3291,2.3291,0,0,0,0,0,2.329414686305417143
1672164000000,2022-12-27 18:00:00,ACM/USDD,2.3296,2.3296,2.3291,2.3291,4.90108846,2.104,0,0,3,2.329414686305417143
1672160400000,2022-12-27 17:00:00,ACM/USDD,2.3361,2.3361,2.3361,2.3361,0,0,0,0,0,2.335297159510741984
1672156800000,2022-12-27 16:00:00,ACM/USDD,2.3349,2.3361,2.3348,2.3361,8.1464501,3.4884,5.12639608,2.1956,4,2.335297159510741984
1672153200000,2022-12-27 15:00:00,ACM/USDD,2.3401,2.3401,2.3401,2.3401,0,0,0,0,0,2.340025747477944677
1672149600000,2022-12-27 14:00:00,ACM/USDD,2.34,2.3401,2.34,2.3401,6.00942012,2.5681,4.462146,1.9069,3,2.340025747477944677
1672146000000,2022-12-27 13:00:00,ACM/USDD,2.3408,2.3408,2.3408,2.3408,0,0,0,0,0,2.3408
1672142400000,2022-12-27 12:00:00,ACM/USDD,2.3408,2.3408,2.3408,2.3408,0,0,0,0,0,2.3408
1672138800000,2022-12-27 11:00:00,ACM/USDD,2.3408,2.3408,2.3408,2.3408,0,0,0,0,0,2.3408
1672135200000,2022-12-27 10:00:00,ACM/USDD,2.3408,2.3408,2.3408,2.3408,0,0,0,0,0,2.3408
1672131600000,2022-12-27 09:00:00,ACM/USDD,2.3408,2.3408,2.3408,2.3408,0,0,0,0,0,2.3408
1672128000000,2022-12-27 08:00:00,ACM/USDD,2.3408,2.3408,2.3408,2.3408,0,0,0,0,0,2.3408
1672124400000,2022-12-27 07:00:00,ACM/USDD,2.3408,2.3408,2.3408,2.3408,0,0,0,0,0,2.3408
1672120800000,2022-12-27 06:00:00,ACM/USDD,2.3408,2.3408,2.3408,2.3408,0,0,0,0,0,2.3408
1672117200000,2022-12-27 05:00:00,ACM/USDD,2.3408,2.3408,2.3408,2.3408,0,0,0,0,0,2.3408
1672113600000,2022-12-27 04:00:00,ACM/USDD,2.3408,2.3408,2.3408,2.3408,0,0,0,0,0,2.3408
1672110000000,2022-12-27 03:00:00,ACM/USDD,2.3408,2.3408,2.3408,2.3408,0,0,0,0,0,2.3408
1672106400000,2022-12-27 02:00:00,ACM/USDD,2.3408,2.3408,2.3408,2.3408,5.29418736,2.2617,0,0,1,2.3408
1672102800000,2022-12-27 01:00:00,ACM/USDD,2.3372,2.6289,2.337,2.4106,37.32595302,15.6384,21.24591835,9.0609,12,2.390092224567612656
1672099200000,2022-12-27 00:00:00,ACM/USDD,2.3373,2.3373,2.3367,2.3371,75.51649405,32.3137,26.32092565,11.2629,19,2.336980737370937305
1672095600000,2022-12-26 23:00:00,ACM/USDD,2.3396,2.3396,2.3396,2.3396,0,0,0,0,0,2.339564376235731854
1672092000000,2022-12-26 22:00:00,ACM/USDD,2.3396,2.3396,2.3395,2.3396,10.30203777,4.4034,2.15687724,0.9219,4,2.339564376235731854
1672088400000,2022-12-26 21:00:00,ACM/USDD,2.3416,2.3419,2.3415,2.3418,54.00993548,23.0645,26.92901127,11.5001,16,2.341691153676490187
1672084800000,2022-12-26 20:00:00,ACM/USDD,2.3415,2.3417,2.3415,2.3415,17.56464198,7.5012,7.72681168,3.2998,5,2.341577613760050006
1672081200000,2022-12-26 19:00:00,ACM/USDD,2.3357,2.3357,2.3357,2.3357,0,0,0,0,0,2.335809374420697226
1672077600000,2022-12-26 18:00:00,ACM/USDD,2.3359,2.3359,2.3357,2.3357,3.17833581,1.3607,1.73814319,0.7441,2,2.335809374420697226
1672074000000,2022-12-26 17:00:00,ACM/USDD,2.3397,2.3397,2.3397,2.3397,7.67749158,3.2814,7.67749158,3.2814,1,2.3397
1672070400000,2022-12-26 16:00:00,ACM/USDD,2.3396,2.3397,2.3395,2.3396,49.77331741,21.2742,15.0749514,6.4435,11,2.339609360045205792
1672066800000,2022-12-26 15:00:00,ACM/USDD,2.3408,2.3408,2.3407,2.3407,17.18923486,7.3435,7.12562928,3.0441,4,2.340741454022462521
1672063200000,2022-12-26 14:00:00,ACM/USDD,2.3407,2.341,2.3407,2.3409,50.62503354,21.6265,22.05480869,9.4215,10,2.340879643987096109
1672059600000,2022-12-26 13:00:00,ACM/USDD,2.3468,2.3468,2.3468,2.3468,0,0,0,0,0,2.346749764219346112
1672056000000,2022-12-26 12:00:00,ACM/USDD,2.3468,2.3468,2.3468,2.3468,0,0,0,0,0,2.346749764219346112
1672052400000,2022-12-26 11:00:00,ACM/USDD,2.3468,2.3468,2.3468,2.3468,0,0,0,0,0,2.346749764219346112
1672048800000,2022-12-26 10:00:00,ACM/USDD,2.3468,2.3468,2.3468,2.3468,0,0,0,0,0,2.346749764219346112
1672045200000,2022-12-26 09:00:00,ACM/USDD,2.3468,2.3468,2.3468,2.3468,0,0,0,0,0,2.346749764219346112
1672041600000,2022-12-26 08:00:00,ACM/USDD,2.3468,2.3469,2.3466,2.3468,54.63726259,23.2821,30.19270383,12.8658,11,2.346749764219346112
1672038000000,2022-12-26 07:00:00,ACM/USDD,2.3399,2.3399,2.3399,2.3399,0,0,0,0,0,2.339541828149053417
1672034400000,2022-12-26 06:00:00,ACM/USDD,2.3399,2.3399,2.3399,2.3399,0,0,0,0,0,2.339541828149053417
1672030800000,2022-12-26 05:00:00,ACM/USDD,2.3399,2.3399,2.3399,2.3399,0,0,0,0,0,2.339541828149053417
1672027200000,2022-12-26 04:00:00,ACM/USDD,2.3399,2.3399,2.3399,2.3399,0,0,0,0,0,2.339541828149053417
1672023600000,2022-12-26 03:00:00,ACM/USDD,2.3399,2.3399,2.3399,2.3399,0,0,0,0,0,2.339541828149053417
1672020000000,2022-12-26 02:00:00,ACM/USDD,2.3399,2.3399,2.3399,2.3399,0,0,0,0,0,2.339541828149053417
1672016400000,2022-12-26 01:00:00,ACM/USDD,2.339,2.34,2.339,2.3399,306.51881396,131.0166,167.99229436,71.8064,61,2.339541828149053417
1672012800000,2022-12-26 00:00:00,ACM/USDD,2.3376,2.339,2.3365,2.3389,20.9433429,8.958,14.43348668,6.174,6,2.337948866780383945
1672009200000,2022-12-25 23:00:00,ACM/USDD,2.34,2.3404,2.3399,2.3404,10.25376726,4.3817,8.74463677,3.7368,7,2.340134494114312478
1672005600000,2022-12-25 22:00:00,ACM/USDD,2.34,2.3401,2.3398,2.3399,26.22315955,11.2067,4.24629253,1.8146,18,2.339953741531233596
1672002000000,2022-12-25 21:00:00,ACM/USDD,2.3488,2.3488,2.3488,2.3488,0,0,0,0,0,2.348818711389053744
1671998400000,2022-12-25 20:00:00,ACM/USDD,2.3487,2.3489,2.3487,2.3488,25.343519,10.7899,11.40109503,4.854,6,2.348818711389053744
1671994800000,2022-12-25 19:00:00,ACM/USDD,2.3657,2.3657,2.3657,2.3657,0,0,0,0,0,2.365808926462151485
1671991200000,2022-12-25 18:00:00,ACM/USDD,2.3659,2.3659,2.3657,2.3657,13.44986031,5.6851,9.89391261,4.1821,5,2.365808926462151485
1671987600000,2022-12-25 17:00:00,ACM/USDD,2.3471,2.3471,2.3471,2.3471,0,0,0,0,0,2.347009135462581271
1671984000000,2022-12-25 16:00:00,ACM/USDD,2.3471,2.3471,2.3471,2.3471,0,0,0,0,0,2.347009135462581271
1671980400000,2022-12-25 15:00:00,ACM/USDD,2.3471,2.3471,2.3471,2.3471,0,0,0,0,0,2.347009135462581271
1671976800000,2022-12-25 14:00:00,ACM/USDD,2.347,2.3471,2.3469,2.3471,11.18514143,4.7657,8.73429961,3.7215,4,2.347009135462581271
1671973200000,2022-12-25 13:00:00,ACM/USDD,2.3559,2.3559,2.3559,2.3559,0,0,0,0,0,2.355905675702582596
1671969600000,2022-12-25 12:00:00,ACM/USDD,2.3559,2.3559,2.3559,2.3559,0,0,0,0,0,2.355905675702582596
1671966000000,2022-12-25 11:00:00,ACM/USDD,2.3559,2.3559,2.3559,2.3559,0,0,0,0,0,2.355905675702582596
1671962400000,2022-12-25 10:00:00,ACM/USDD,2.3559,2.3559,2.3559,2.3559,0,0,0,0,0,2.355905675702582596
1671958800000,2022-12-25 09:00:00,ACM/USDD,2.3559,2.3559,2.3559,2.3559,0,0,0,0,0,2.355905675702582596
1671955200000,2022-12-25 08:00:00,ACM/USDD,2.3559,2.3559,2.3559,2.3559,0,0,0,0,0,2.355905675702582596
1671951600000,2022-12-25 07:00:00,ACM/USDD,2.3559,2.3559,2.3559,2.3559,0,0,0,0,0,2.355905675702582596
1671948000000,2022-12-25 06:00:00,ACM/USDD,2.3559,2.3559,2.3559,2.3559,0,0,0,0,0,2.355905675702582596
1671944400000,2022-12-25 05:00:00,ACM/USDD,2.3559,2.3559,2.3559,2.3559,0,0,0,0,0,2.355905675702582596
1671940800000,2022-12-25 04:00:00,ACM/USDD,2.3559,2.3559,2.3559,2.3559,0,0,0,0,0,2.355905675702582596
1671937200000,2022-12-25 03:00:00,ACM/USDD,2.3559,2.3559,2.3559,2.3559,0,0,0,0,0,2.355905675702582596
1671933600000,2022-12-25 02:00:00,ACM/USDD,2.3558,2.356,2.3558,2.3559,24.96082061,10.595,8.0422326,3.4136,12,2.355905675702582596
1671930000000,2022-12-25 01:00:00,ACM/USDD,2.3626,2.3626,2.3626,2.3626,0,0,0,0,0,2.362606428362628293
1671926400000,2022-12-25 00:00:00,ACM/USDD,2.3626,2.3627,2.3625,2.3626,17.40792041,7.3681,1.69067656,0.7156,9,2.362606428362628293
1671922800000,2022-12-24 23:00:00,ACM/USDD,2.3602,2.3602,2.3602,2.3602,0,0,0,0,0,2.3602
1671919200000,2022-12-24 22:00:00,ACM/USDD,2.3602,2.3602,2.3602,2.3602,1.31368732,0.5566,0,0,1,2.3602
1671915600000,2022-12-24 21:00:00,ACM/USDD,2.3527,2.3527,2.3523,2.3525,13.08035842,5.5602,4.74997752,2.0191,9,2.352497832794095559
1671912000000,2022-12-24 20:00:00,ACM/USDD,2.3525,2.353,2.3525,2.3528,35.66112823,15.1571,20.26706073,8.6143,24,2.352767240626335051
1671908400000,2022-12-24 19:00:00,ACM/USDD,2.3532,2.3532,2.3532,2.3532,0,0,0,0,0,2.3532
1671904800000,2022-12-24 18:00:00,ACM/USDD,2.3532,2.3532,2.3532,2.3532,0,0,0,0,0,2.3532
1671901200000,2022-12-24 17:00:00,ACM/USDD,2.3532,2.3532,2.3532,2.3532,3.57615804,1.5197,0,0,1,2.3532
1671897600000,2022-12-24 16:00:00,ACM/USDD,2.353,2.3531,2.353,2.3531,18.06310411,7.6765,9.05561643,3.8485,6,2.353039030516942525
1671894000000,2022-12-24 15:00:00,ACM/USDD,2.3767,2.3768,2.3766,2.3768,46.70159063,19.6494,13.78425663,5.7998,7,2.376743852795983448
1671890400000,2022-12-24 14:00:00,ACM/USDD,2.3766,2.3769,2.3764,2.3766,125.50969928,52.81,65.47863503,27.5507,17,2.376627528897255115
1671886800000,2022-12-24 13:00:00,ACM/USDD,2.3535,2.3535,2.3535,2.3535,0,0,0,0,0,2.353620417518619635
1671883200000,2022-12-24 12:00:00,ACM/USDD,2.3535,2.3535,2.3535,2.3535,0,0,0,0,0,2.353620417518619635
1671879600000,2022-12-24 11:00:00,ACM/USDD,2.3535,2.3535,2.3535,2.3535,0,0,0,0,0,2.353620417518619635
1671876000000,2022-12-24 10:00:00,ACM/USDD,2.3535,2.3535,2.3535,2.3535,0,0,0,0,0,2.353620417518619635
1671872400000,2022-12-24 09:00:00,ACM/USDD,2.3535,2.3535,2.3535,2.3535,0,0,0,0,0,2.353620417518619635
1671868800000,2022-12-24 08:00:00,ACM/USDD,2.3535,2.3535,2.3535,2.3535,0,0,0,0,0,2.353620417518619635
1671865200000,2022-12-24 07:00:00,ACM/USDD,2.3537,2.3537,2.3535,2.3535,12.31837853,5.2338,7.69947765,3.2714,3,2.353620417518619635
1671861600000,2022-12-24 06:00:00,ACM/USDD,2.3495,2.3495,2.3495,2.3495,0,0,0,0,0,2.350377615236834891
1671858000000,2022-12-24 05:00:00,ACM/USDD,2.3495,2.3495,2.3495,2.3495,0,0,0,0,0,2.350377615236834891
1671854400000,2022-12-24 04:00:00,ACM/USDD,2.3495,2.3495,2.3495,2.3495,0,0,0,0,0,2.350377615236834891
1671850800000,2022-12-24 03:00:00,ACM/USDD,2.3514,2.3514,2.3495,2.3495,203.7798441,86.7009,129.06304482,54.9099,26,2.350377615236834891
1671847200000,2022-12-24 02:00:00,ACM/USDD,2.3517,2.3519,2.3513,2.3513,70.65203518,30.0435,10.82979427,4.6053,9,2.351657946373314929
1671843600000,2022-12-24 01:00:00,ACM/USDD,2.3501,2.3501,2.3501,2.3501,0,0,0,0,0,2.350100406534445043
1671840000000,2022-12-24 00:00:00,ACM/USDD,2.3502,2.3502,2.35,2.3501,7.26181025,3.09,5.53723349,2.3562,4,2.350100406534445043
1671836400000,2022-12-23 23:00:00,ACM/USDD,2.3325,2.3325,2.3325,2.3325,0,0,0,0,0,2.3325
1671832800000,2022-12-23 22:00:00,ACM/USDD,2.3325,2.3325,2.3325,2.3325,0,0,0,0,0,2.3325
1671829200000,2022-12-23 21:00:00,ACM/USDD,2.3325,2.3325,2.3325,2.3325,0,0,0,0,0,2.3325
1671825600000,2022-12-23 20:00:00,ACM/USDD,2.3325,2.3325,2.3325,2.3325,0,0,0,0,0,2.3325
1671822000000,2022-12-23 19:00:00,ACM/USDD,2.3325,2.3325,2.3325,2.3325,0,0,0,0,0,2.3325
1671818400000,2022-12-23 18:00:00,ACM/USDD,2.3325,2.3325,2.3325,2.3325,1.774566,0.7608,1.774566,0.7608,1,2.3325
1671814800000,2022-12-23 17:00:00,ACM/USDD,2.3326,2.3326,2.3326,2.3326,0,0,0,0,0,2.367543787431685886
1671811200000,2022-12-23 16:00:00,ACM/USDD,2.4763,2.4778,2.3322,2.3326,21.80662033,9.2168,10.01454637,4.259,15,2.367543787431685886
1671807600000,2022-12-23 15:00:00,ACM/USDD,2.4764,2.4764,2.4764,2.4764,3.3753332,1.363,0,0,2,2.4764
1671804000000,2022-12-23 14:00:00,ACM/USDD,2.3126,2.3409,2.0375,2.0375,262.1009656,113.146,115.35537683,49.8928,61,2.317003963528419734
1671800400000,2022-12-23 13:00:00,ACM/USDD,2.3037,2.3119,2.3034,2.3119,273.5651375,118.5869,100.44416506,43.5141,35,2.306877642418943084
1671796800000,2022-12-23 12:00:00,ACM/USDD,2.3061,2.3078,2.3033,2.306,231.36927061,100.3594,80.91472715,35.1024,31,2.305407792464505958
1671793200000,2022-12-23 11:00:00,ACM/USDD,2.3294,2.3692,2.0496,2.3062,195.71114307,85.6637,127.43985417,56.0964,32,2.287359342561194099
1671789600000,2022-12-23 10:00:00,ACM/USDD,2.2894,2.3294,2.2894,2.3292,182.25380057,78.3286,85.93114488,36.9422,47,2.326825019107029523
1671786000000,2022-12-23 09:00:00,ACM/USDD,2.3366,2.3366,2.0499,2.2894,220.75205932,99.3029,102.2808329,46.1503,48,2.223775214326467185
1671782400000,2022-12-23 08:00:00,ACM/USDD,2.3368,2.3368,2.3365,2.3368,269.26006321,115.2331,160.13366413,68.53,35,2.336655564400114281
1671778800000,2022-12-23 07:00:00,ACM/USDD,2.304,2.3368,2.304,2.3365,310.35451371,134.3808,170.83082944,73.9727,43,2.309577904973950493
1671775200000,2022-12-23 06:00:00,ACM/USDD,2.3043,2.3044,2.304,2.3043,399.22390421,173.259,182.08899062,79.0239,44,2.30420299042923133
1671771600000,2022-12-23 05:00:00,ACM/USDD,2.3043,2.3044,2.304,2.3043,515.51284644,223.7246,285.78748555,124.0279,51,2.304229612052152362
1671768000000,2022-12-23 04:00:00,ACM/USDD,2.3043,2.3044,2.304,2.3041,285.92079805,124.0858,119.75557556,51.9732,49,2.304218527420198617
1671764400000,2022-12-23 03:00:00,ACM/USDD,2.3043,2.3044,2.304,2.3043,296.72413772,128.776,176.58801511,76.6386,32,2.304188193192273059
1671760800000,2022-12-23 02:00:00,ACM/USDD,2.3041,2.3044,2.304,2.3043,230.34263538,99.9656,134.20996342,58.2449,43,2.304219013530737687
1671757200000,2022-12-23 01:00:00,ACM/USDD,2.304,2.3044,2.304,2.3042,368.37634256,159.8707,191.88945881,83.2782,37,2.30421424331088021
1671753600000,2022-12-23 00:00:00,ACM/USDD,2.3005,2.3043,2.3001,2.3043,264.20712341,114.8316,133.1845315,57.8873,36,2.300823147035235334
1671750000000,2022-12-22 23:00:00,ACM/USDD,2.3002,2.3006,2.3001,2.3005,428.94278901,186.4685,243.44350318,105.8292,59,2.300349876837620633
1671746400000,2022-12-22 22:00:00,ACM/USDD,2.3085,2.3088,2.3002,2.3005,168.20556253,72.909,85.59168885,37.0955,40,2.307065390597085851
1671742800000,2022-12-22 21:00:00,ACM/USDD,2.3242,2.3242,2.3067,2.3087,206.68697307,89.489,96.53825109,41.7903,34,2.309643116164287627
1671739200000,2022-12-22 20:00:00,ACM/USDD,2.2637,2.3242,2.2637,2.3239,321.69643324,141.2686,134.18294692,59.0308,56,2.277337230828328956
1671735600000,2022-12-22 19:00:00,ACM/USDD,2.2637,2.264,2.2635,2.2639,206.88104476,91.3867,97.21125144,42.9422,47,2.263798185895346586
1671732000000,2022-12-22 18:00:00,ACM/USDD,2.2833,2.2833,2.2636,2.2639,456.87906444,200.2047,234.47300422,102.7776,45,2.282067065151609762
1671728400000,2022-12-22 17:00:00,ACM/USDD,2.2852,2.2852,2.283,2.283,312.56175078,136.8791,115.41054315,50.5397,35,2.283487987883134667
1671724800000,2022-12-22 16:00:00,ACM/USDD,2.3015,3.6153,2.2849,2.2851,251.42604722,109.0571,91.36855187,39.9144,41,2.3143086467657589
1671721200000,2022-12-22 15:00:00,ACM/USDD,2.3015,2.3016,2.3011,2.3014,406.80710817,176.7651,217.35847113,94.4458,49,2.30139948035746977
1671717600000,2022-12-22 14:00:00,ACM/USDD,2.3016,2.3039,2.3013,2.3016,220.78835725,95.9079,103.48356693,44.9495,41,2.30208764848924115
1671714000000,2022-12-22 13:00:00,ACM/USDD,2.3038,2.3038,2.3013,2.3016,217.87156617,94.6574,144.26443695,62.678,46,2.301685671456616021
1671710400000,2022-12-22 12:00:00,ACM/USDD,2.3036,2.3038,2.301,2.3035,204.98692412,89.0013,93.64089354,40.6536,33,2.303190495393419037
1671706800000,2022-12-22 11:00:00,ACM/USDD,2.3056,2.3058,2.302,2.3034,110.12336277,47.799,41.47661059,17.9996,31,2.303884863884719157
1671703200000,2022-12-22 10:00:00,ACM/USDD,2.3053,2.3073,2.3053,2.3059,113.13533892,49.0558,51.8956476,22.5035,34,2.306258401474226114
1671699600000,2022-12-22 09:00:00,ACM/USDD,2.3069,2.3069,2.3052,2.3053,446.57291082,193.6978,213.50075224,92.6061,48,2.305513611098794224
1671696000000,2022-12-22 08:00:00,ACM/USDD,2.307,2.3073,2.3053,2.3069,296.49911823,128.5692,130.60647633,56.6353,48,2.306144478278346065
