https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1667203200000,2022-10-31 08:00:00,ADA/USDT,0.40222,0.40222,0.39775,0.39992,24276.780409466,60802.9887,13800.298781,34564.1938,248,0.39927099972404748
1667199600000,2022-10-31 07:00:00,ADA/USDT,0.40084,0.40228,0.40019,0.40228,13472.913946648,33588.0783,6579.175615044,16401.6259,254,0.401122285153257993
1667196000000,2022-10-31 06:00:00,ADA/USDT,0.40234,0.40278,0.39923,0.40075,20251.845356033,50574.8494,10681.123430696,26674.0106,266,0.400434586960725747
1667192400000,2022-10-31 05:00:00,ADA/USDT,0.40322,0.40404,0.40176,0.40236,15313.51886407,37992.853,7498.852912486,18602.6335,280,0.403064026622773558
1667188800000,2022-10-31 04:00:00,ADA/USDT,0.40324,0.40399,0.40291,0.40328,20198.461242736,50077.8447,8487.147033261,21045.3399,238,0.4033413324123314
1667185200000,2022-10-31 03:00:00,ADA/USDT,0.40074,0.40364,0.40074,0.40348,21448.172500523,53353.2409,10724.225777971,26680.0236,240,0.402004549065380966
1667181600000,2022-10-31 02:00:00,ADA/USDT,0.4019,0.40229,0.3977,0.40073,27434.358273636,68555.6867,12880.705953778,32189.0006,238,0.400179573998823074
1667178000000,2022-10-31 01:00:00,ADA/USDT,0.40386,0.40523,0.39939,0.40198,20218.812996972,50164.8649,9516.587262195,23609.8084,244,0.403052109198087536
1667174400000,2022-10-31 00:00:00,ADA/USDT,0.40574,0.40985,0.4038,0.40426,27787.234279604,68296.7172,12423.657094655,30541.8423,252,0.406867108739500253
1667170800000,2022-10-30 23:00:00,ADA/USDT,0.40442,0.40599,0.40331,0.40575,23568.007668871,58220.8506,13272.884787287,32789.3301,251,0.404804805857115956
1667167200000,2022-10-30 22:00:00,ADA/USDT,0.40717,0.40717,0.39879,0.40444,21974.39802524,54618.2969,10597.718080196,26331.007,219,0.402333609057560427
1667163600000,2022-10-30 21:00:00,ADA/USDT,0.40842,0.4096,0.40656,0.40741,20154.8070578,49348.0068,12415.69382266,30396.9877,171,0.408422992792991581
1667160000000,2022-10-30 20:00:00,ADA/USDT,0.40636,0.40971,0.40625,0.40808,18272.430740036,44748.8534,8629.599044916,21130.8487,173,0.408335330748117737
1667156400000,2022-10-30 19:00:00,ADA/USDT,0.40657,0.40775,0.4056,0.40638,25593.771005096,62930.3056,13054.702295807,32100.8764,207,0.406700743242881084
1667152800000,2022-10-30 18:00:00,ADA/USDT,0.4048,0.40694,0.40382,0.40656,16691.770653644,41186.0827,8663.008980073,21377.323,199,0.405279414508172578
1667149200000,2022-10-30 17:00:00,ADA/USDT,0.40297,0.40499,0.40226,0.40499,12289.659344462,30455.4829,6395.706314002,15847.6399,191,0.403529638153180168
1667145600000,2022-10-30 16:00:00,ADA/USDT,0.40284,0.40569,0.40141,0.40275,24638.700393665,61007.3555,10717.542095469,26537.3992,193,0.403866357098688332
1667142000000,2022-10-30 15:00:00,ADA/USDT,0.40853,0.40921,0.402,0.40298,20586.982049703,50677.8438,9502.859278616,23374.3196,207,0.406244425658832875
1667138400000,2022-10-30 14:00:00,ADA/USDT,0.40731,0.40979,0.40589,0.40853,23687.556040023,58030.408,11549.51681729,28292.3122,206,0.408194677321456655
1667134800000,2022-10-30 13:00:00,ADA/USDT,0.41258,0.41331,0.4063,0.4072,14398.272613082,35118.946,6763.204077767,16497.308,203,0.410000740941521526
1667131200000,2022-10-30 12:00:00,ADA/USDT,0.41323,0.41422,0.40945,0.41297,26766.667554793,64921.4442,14906.552995744,36149.8665,207,0.412297106041823589
1667127600000,2022-10-30 11:00:00,ADA/USDT,0.41371,0.41569,0.41034,0.41338,31924.641683182,77286.0716,17693.374129884,42830.823,271,0.413076116741058513
1667124000000,2022-10-30 10:00:00,ADA/USDT,0.41295,0.41525,0.4117,0.41395,29510.466665945,71317.5001,15819.223466683,38235.2761,252,0.413791179131448767
1667120400000,2022-10-30 09:00:00,ADA/USDT,0.41566,0.41777,0.41065,0.41336,30816.033401079,74098.4841,15257.03710158,36677.4326,285,0.415883596943496365
1667116800000,2022-10-30 08:00:00,ADA/USDT,0.42065,0.42065,0.41017,0.41572,23132.445114296,55543.0036,10875.29115993,26091.7564,266,0.41649402513211752
1667113200000,2022-10-30 07:00:00,ADA/USDT,0.41992,0.42148,0.41707,0.42061,25712.119604791,61300.3342,11958.203821486,28502.2771,231,0.419447822167096197
1667109600000,2022-10-30 06:00:00,ADA/USDT,0.4178,0.42101,0.4162,0.42005,31281.060792164,74756.4581,14388.697218409,34385.0581,195,0.4184435042072808
1667106000000,2022-10-30 05:00:00,ADA/USDT,0.41531,0.41804,0.4153,0.41779,31085.003647694,74542.565,15940.684313555,38217.8193,236,0.417011282827802259
1667102400000,2022-10-30 04:00:00,ADA/USDT,0.41775,0.41798,0.41518,0.41536,20306.768116817,48746.8622,9160.163107335,22001.2849,181,0.416577839420205218
1667098800000,2022-10-30 03:00:00,ADA/USDT,0.41712,0.42012,0.41712,0.41816,16021.827334524,38299.9093,8849.004375033,21151.8114,262,0.418326555413907093
1667095200000,2022-10-30 02:00:00,ADA/USDT,0.41668,0.41736,0.41502,0.41706,18670.998388265,44852.5988,9247.229122172,22214.6501,256,0.416275371447433218
1667091600000,2022-10-30 01:00:00,ADA/USDT,0.41333,0.41673,0.41329,0.41673,27573.885602902,66388.3938,12435.188387592,29932.6638,266,0.415343826679555474
1667088000000,2022-10-30 00:00:00,ADA/USDT,0.4201,0.42085,0.41318,0.41332,25149.846120522,60514.7971,10764.67163651,25901.4606,266,0.415607605174157017
1667084400000,2022-10-29 23:00:00,ADA/USDT,0.41501,0.42076,0.41395,0.42023,27500.858309649,65889.7895,13386.483793749,32079.3417,259,0.417382464312522995
1667080800000,2022-10-29 22:00:00,ADA/USDT,0.42235,0.42256,0.41318,0.41522,24150.729869408,57537.7049,12038.016271125,28677.9378,244,0.419746783200861454
1667077200000,2022-10-29 21:00:00,ADA/USDT,0.4216,0.42388,0.42106,0.42295,13872.154428932,32800.8584,6487.205545011,15338.6775,253,0.422921557301436938
1667073600000,2022-10-29 20:00:00,ADA/USDT,0.41875,0.42258,0.41747,0.42185,35228.291091534,83986.8128,15482.435720231,36901.0764,273,0.419452623385034016
1667070000000,2022-10-29 19:00:00,ADA/USDT,0.42177,0.4227,0.41624,0.41856,26616.713368894,63410.9834,13587.66738991,32333.6053,248,0.419755434479923834
1667066400000,2022-10-29 18:00:00,ADA/USDT,0.4224,0.42644,0.41878,0.42178,19267.599727452,45639.688,8806.219960831,20865.9423,264,0.422173694367264957
1667062800000,2022-10-29 17:00:00,ADA/USDT,0.4302,0.4321,0.42167,0.42307,25615.431844387,59839.8816,11337.585052348,26451.6304,270,0.428078208149769164
1667059200000,2022-10-29 16:00:00,ADA/USDT,0.4085,0.43906,0.40695,0.42985,40650.20091671,96066.9413,26801.369617041,63197.9034,323,0.423383354205218268
1667055600000,2022-10-29 15:00:00,ADA/USDT,0.40478,0.40939,0.40478,0.40849,25252.048272828,61979.556,14249.681582866,34983.1356,236,0.40742752741058007
1667052000000,2022-10-29 14:00:00,ADA/USDT,0.40494,0.40854,0.40382,0.40444,16662.850202104,41076.2616,8443.94058382,20813.2383,223,0.405658562546471918
1667048400000,2022-10-29 13:00:00,ADA/USDT,0.4058,0.40613,0.40101,0.40495,61025.569477066,151251.7991,14038.903139807,34782.1265,262,0.403473501846209955
1667044800000,2022-10-29 12:00:00,ADA/USDT,0.40479,0.40625,0.40405,0.40589,36106.70705743,89016.7846,18359.726612707,45266.5316,277,0.405617214741758214
1667041200000,2022-10-29 11:00:00,ADA/USDT,0.40694,0.40757,0.403,0.40476,18602.493117115,45817.1778,10389.252494245,25584.6326,274,0.406019023129434436
1667037600000,2022-10-29 10:00:00,ADA/USDT,0.41039,0.41149,0.40663,0.40677,32345.935109801,79096.3926,16302.336202531,39870.9795,273,0.408946819573821837
1667034000000,2022-10-29 09:00:00,ADA/USDT,0.41124,0.41126,0.40975,0.41055,19170.283749172,46680.7285,9553.598134719,23262.961,235,0.410668309235770565
1667030400000,2022-10-29 08:00:00,ADA/USDT,0.40776,0.41309,0.40686,0.41121,27851.809558455,67866.2325,11682.25636669,28464.2061,272,0.410400358307075338
1667026800000,2022-10-29 07:00:00,ADA/USDT,0.4052,0.40828,0.40509,0.40812,14041.104597011,34541.0422,6972.644829482,17148.0686,177,0.406507788012784859
1667023200000,2022-10-29 06:00:00,ADA/USDT,0.40641,0.4072,0.40465,0.40508,28975.522297624,71369.5244,13791.542402679,33960.4092,241,0.405994302282100435
1667019600000,2022-10-29 05:00:00,ADA/USDT,0.40609,0.40698,0.40486,0.40641,17046.356727741,41998.5924,7760.10714752,19121.4665,237,0.405879911911111376
1667016000000,2022-10-29 04:00:00,ADA/USDT,0.408,0.40848,0.40525,0.40611,25338.783810364,62363.743,12857.000858755,31639.3174,234,0.406307243252764125
1667012400000,2022-10-29 03:00:00,ADA/USDT,0.40568,0.40901,0.40494,0.40784,18120.193846039,44472.7052,9393.554924767,23053.5521,252,0.407446716504534981
1667008800000,2022-10-29 02:00:00,ADA/USDT,0.40327,0.40617,0.40149,0.40569,22374.306925282,55416.1058,10954.592110628,27124.6779,281,0.403752616340073259
